origin,dest,op_unique_carrier,flights_2024
BUF,DFW,AA,6
BUF,DTW,9E,11
BUF,DTW,DL,6
BUF,EWR,UA,5
BUF,EWR,YX,1
BUF,FLL,B6,6
BUF,JFK,9E,11
BUF,JFK,B6,15
BUF,LAS,WN,5
BUF,LAX,B6,6
BUF,LGA,DL,6
BUF,LGA,YX,4
BUF,MCO,B6,6
BUF,MCO,F9,5
BUF,MCO,WN,15
BUF,MDW,WN,11
BUF,MIA,AA,6
BUF,ORD,MQ,12
BUF,ORD,UA,5
BUF,ORD,YX,5
BUF,RSW,F9,4
BUF,TPA,F9,2
BUF,TPA,WN,6
BUR,ABQ,WN,5
BUR,AUS,WN,5
BUR,BNA,WN,5
BUR,BOI,OO,4
BUR,DAL,WN,5
BUR,DEN,UA,5
BUR,DEN,WN,20
BUR,DFW,AA,12
BUR,EUG,WN,5
BUR,HOU,WN,5
BUR,JFK,B6,6
BUR,LAS,NK,17
BUR,LAS,WN,46
BUR,OAK,WN,45
BUR,PDX,AS,12
BUR,PDX,OO,5
BUR,PDX,WN,5
BUR,PHX,AA,14
BUR,PHX,WN,35
BUR,RNO,WN,5
BUR,SEA,AS,28
BUR,SFO,OO,40
BUR,SFO,UA,5
BUR,SFO,WN,25
BUR,SJC,WN,35
BUR,SLC,OO,20
BUR,SLC,WN,5
BUR,SMF,WN,45
BUR,STS,OO,3
BWI,ABQ,WN,5
BWI,ALB,WN,25
BWI,ATL,DL,35
BWI,ATL,F9,6
BWI,ATL,NK,6
BWI,ATL,WN,35
BWI,AUS,WN,20
BWI,AVL,G4,2
BWI,BDL,WN,26
BWI,BHM,WN,5
BWI,BNA,WN,30
BWI,BOS,B6,8
BWI,BOS,WN,40
BWI,BOS,YX,4
BWI,BUF,WN,29
BWI,CHS,WN,15
BWI,CLE,WN,15
BWI,CLT,AA,27
BWI,CLT,WN,15
BWI,CMH,WN,15
BWI,CVG,WN,11
BWI,DAL,WN,25
BWI,DEN,F9,2
BWI,DEN,UA,14
BWI,DEN,WN,31
BWI,DFW,AA,16
BWI,DFW,F9,3
BWI,DFW,NK,6
BWI,DTW,DL,13
BWI,DTW,WN,10
BWI,FLL,NK,18
BWI,FLL,WN,45
BWI,GRR,WN,5
BWI,GSP,WN,5
BWI,HOU,WN,20
BWI,IAH,NK,6
BWI,IAH,UA,5
BWI,IND,WN,15
BWI,ISP,WN,24
BWI,JAN,WN,5
BWI,JAX,WN,21
BWI,JFK,9E,6
BWI,LAS,NK,6
BWI,LAS,WN,20
BWI,LAX,NK,6
BWI,LAX,UA,5
BWI,LAX,WN,10
BWI,MCI,WN,11
BWI,MCO,F9,13
BWI,MCO,NK,23
BWI,MCO,WN,55
BWI,MDW,WN,25
BWI,MEM,WN,5
BWI,MHT,WN,25
BWI,MIA,AA,6
BWI,MIA,F9,6
BWI,MIA,MQ,6
BWI,MIA,NK,6
BWI,MIA,WN,21
BWI,MKE,WN,11
BWI,MSP,DL,12
BWI,MSP,WN,6
BWI,MSY,WN,11
BWI,MYR,WN,11
BWI,OAK,WN,5
BWI,ORD,AA,6
BWI,ORD,MQ,6
BWI,ORD,UA,14
BWI,ORD,WN,19
BWI,ORF,WN,25
BWI,PBI,WN,20
BWI,PHX,F9,3
BWI,PHX,WN,15
BWI,PIT,WN,15
BWI,PVD,WN,29
BWI,PWM,WN,16
BWI,RDU,WN,26
BWI,ROC,WN,20
BWI,RSW,WN,20
BWI,SAN,WN,11
BWI,SAT,WN,11
BWI,SAV,WN,10
BWI,SDF,WN,15
BWI,SEA,AS,6
BWI,SFO,UA,5
BWI,SJU,F9,9
BWI,SJU,NK,6
BWI,SJU,WN,10
BWI,SLC,DL,6
BWI,SLC,WN,5
BWI,SRQ,G4,2
BWI,SRQ,WN,20
BWI,STL,WN,15
BWI,SYR,WN,15
BWI,TPA,F9,6
BWI,TPA,NK,5
BWI,TPA,WN,40
BZN,ATL,DL,10
BZN,AUS,MQ,1
BZN,AZA,G4,2
BZN,BNA,G4,3
BZN,BOS,B6,2
BZN,DEN,UA,15
BZN,DEN,WN,20
BZN,DFW,AA,12
BZN,EWR,UA,5
BZN,IAH,UA,5
BZN,JFK,B6,1
BZN,LAS,G4,2
BZN,LAS,WN,10
BZN,LAX,OO,16
BZN,MSP,DL,12
BZN,ORD,AA,6
BZN,ORD,UA,10
BZN,PDX,OO,5
BZN,SAN,OO,1
BZN,SEA,AS,4
BZN,SEA,OO,10
BZN,SFO,UA,5
BZN,SLC,DL,12
BZN,SLC,OO,4
CAE,ATL,9E,5
CAE,ATL,DL,23
CAE,CLT,OH,6
CAE,DCA,OH,13
CAE,DFW,AA,12
CAE,LGA,9E,6
CAE,ORD,OO,9
CAK,BNA,G4,2
CAK,CLT,OH,18
CAK,DCA,OH,6
CAK,FLL,G4,2
CAK,ORD,OO,12
CAK,PGD,G4,2
CAK,PIE,G4,1
CAK,SAV,G4,2
CAK,SFB,G4,2
CAK,SRQ,G4,2
CDC,SLC,OO,8
CDV,ANC,AS,5
CDV,YAK,AS,5
CHA,ATL,9E,21
CHA,ATL,DL,7
CHA,CLT,OH,11
CHA,DFW,MQ,16
CHA,ORD,OO,15
CHA,PIE,G4,1
CHA,SFB,G4,2
CHO,ATL,9E,9
CHO,ATL,DL,5
CHO,LGA,9E,6
CHO,LGA,YX,5
CHO,ORD,OO,5
CHS,ATL,DL,37
CHS,BNA,WN,10
CHS,BOS,B6,6
CHS,BOS,DL,6
CHS,BWI,WN,15
CHS,CLT,AA,22
CHS,CLT,OH,25
CHS,CVG,G4,2
CHS,DAL,WN,5
CHS,DCA,OH,17
CHS,DEN,UA,5
CHS,DEN,WN,5
CHS,DFW,AA,15
CHS,DFW,MQ,1
CHS,DTW,DL,6
CHS,EWR,NK,6
CHS,EWR,UA,10
CHS,EWR,YX,5
CHS,FLL,B6,5
CHS,FLL,NK,6
CHS,HOU,WN,1
CHS,IAD,UA,5
CHS,IAD,YX,5
CHS,IAH,UA,5
CHS,JFK,9E,11
CHS,JFK,B6,6
CHS,LAS,NK,5
CHS,LGA,9E,12
CHS,LGA,B6,3
CHS,LGA,DL,4
CHS,MDW,WN,6
CHS,MIA,AA,12
CHS,MSP,DL,6
CHS,ORD,OO,5
CHS,ORD,UA,10
CHS,PHL,AA,6
CHS,PHL,OH,5
CHS,RSW,NK,2
CHS,SEA,AS,6
CHS,TPA,NK,4
CID,ATL,DL,6
CID,AZA,G4,6
CID,BNA,G4,3
CID,CLT,AA,6
CID,DCA,OH,5
CID,DEN,F9,2
CID,DEN,UA,10
CID,DFW,AA,10
CID,DFW,MQ,6
CID,FLL,G4,2
CID,LAS,G4,2
CID,MIA,MQ,1
CID,MSP,9E,12
CID,ORD,MQ,11
CID,ORD,OO,19
CID,PGD,G4,4
CID,PHX,AA,6
CID,PIE,G4,4
CID,SFB,G4,4
CID,SRQ,G4,2
CIU,DTW,OO,5
CIU,MSP,OO,4
CKB,PIE,G4,2
CKB,SFB,G4,3
CLE,ATL,DL,29
CLE,ATL,F9,3
CLE,ATL,WN,5
CLE,BNA,WN,10
CLE,BOS,B6,12
CLE,BOS,YX,5
CLE,BWI,WN,15
CLE,CLT,AA,29
CLE,DCA,OH,7
CLE,DCA,YX,5
CLE,DEN,F9,3
CLE,DEN,UA,15
CLE,DEN,WN,10
CLE,DFW,AA,24
CLE,DFW,F9,1
CLE,DTW,9E,11
CLE,DTW,DL,6
CLE,EWR,UA,20
CLE,EWR,YX,3
CLE,FLL,F9,6
CLE,FLL,NK,11
CLE,FLL,UA,10
CLE,IAD,UA,5
CLE,IAH,UA,14
CLE,JFK,9E,10
CLE,LAS,F9,6
CLE,LAS,NK,6
CLE,LAX,NK,5
CLE,LAX,UA,10
CLE,LGA,9E,11
CLE,LGA,YX,9
CLE,MCO,F9,24
CLE,MCO,NK,5
CLE,MCO,UA,10
CLE,MDW,WN,20
CLE,MIA,AA,6
CLE,MIA,F9,2
CLE,MIA,NK,6
CLE,MSP,9E,11
CLE,MSP,OO,5
CLE,ORD,AA,6
CLE,ORD,OO,10
CLE,ORD,UA,15
CLE,ORD,YX,3
CLE,PHL,YX,5
CLE,PHX,AA,6
CLE,PHX,F9,6
CLE,RSW,F9,18
CLE,RSW,UA,10
CLE,SEA,AS,6
CLE,SFO,UA,5
CLE,SJU,F9,5
CLE,SRQ,F9,6
CLE,STL,WN,10
CLE,TPA,F9,18
CLE,TPA,UA,5
CLL,DFW,MQ,12
CLL,DFW,OO,5
CLT,ABE,OH,18
CLT,ALB,AA,17
CLT,ATL,9E,11
CLT,ATL,AA,12
CLT,ATL,DL,23
CLT,ATL,OH,17
CLT,ATW,MQ,6
CLT,AUS,AA,27
CLT,AVL,MQ,6
CLT,AVL,OH,40
CLT,AVP,AA,11
CLT,AVP,OH,6
CLT,BDL,AA,26
CLT,BHM,OH,33
CLT,BNA,AA,21
CLT,BNA,OH,28
CLT,BNA,WN,10
CLT,BOS,AA,44
CLT,BOS,B6,10
CLT,BOS,NK,6
CLT,BOS,YX,9
CLT,BTR,OH,12
CLT,BTV,OH,5
CLT,BUF,AA,16
CLT,BWI,AA,27
CLT,BWI,WN,15
CLT,CAE,OH,7
CLT,CAK,OH,19
CLT,CHA,OH,12
CLT,CHS,AA,22
CLT,CHS,OH,25
CLT,CID,AA,6
CLT,CLE,AA,29
CLT,CMH,AA,16
CLT,CMH,OH,9
CLT,CRW,OH,15
CLT,CVG,AA,10
CLT,CVG,OH,17
CLT,DAB,AA,11
CLT,DAB,OH,6
CLT,DAL,WN,5
CLT,DAY,OH,18
CLT,DCA,AA,27
CLT,DCA,OH,11
CLT,DEN,AA,33
CLT,DEN,F9,6
CLT,DEN,UA,10
CLT,DFW,AA,55
CLT,DFW,NK,5
CLT,DSM,AA,12
CLT,DTW,9E,10
CLT,DTW,AA,22
CLT,DTW,DL,7
CLT,ECP,AA,6
CLT,ECP,OH,5
CLT,EWR,AA,33
CLT,EWR,UA,10
CLT,EWR,YX,5
CLT,EYW,AA,24
CLT,EYW,MQ,4
CLT,FAY,OH,5
CLT,FLL,AA,45
CLT,FLL,NK,18
CLT,GNV,OH,6
CLT,GPT,OH,10
CLT,GRR,AA,18
CLT,GSO,MQ,12
CLT,GSO,OH,20
CLT,GSP,AA,2
CLT,GSP,MQ,6
CLT,GSP,OH,34
CLT,HHH,MQ,12
CLT,HPN,OH,21
CLT,HSV,OH,15
CLT,IAD,OH,16
CLT,IAD,YX,5
CLT,IAH,AA,21
CLT,IAH,UA,5
CLT,ILM,AA,26
CLT,ILM,OH,10
CLT,IND,AA,28
CLT,JAN,OH,5
CLT,JAX,AA,37
CLT,JFK,9E,16
CLT,JFK,AA,28
CLT,LAS,AA,33
CLT,LAS,F9,3
CLT,LAS,NK,5
CLT,LAX,AA,39
CLT,LAX,NK,6
CLT,LEX,OH,23
CLT,LFT,OH,5
CLT,LGA,9E,7
CLT,LGA,AA,37
CLT,LGA,NK,12
CLT,LGA,YX,5
CLT,LIT,MQ,6
CLT,LIT,OH,15
CLT,MCI,AA,22
CLT,MCO,AA,66
CLT,MCO,F9,12
CLT,MCO,NK,18
CLT,MDT,AA,5
CLT,MDT,OH,10
CLT,MDW,WN,11
CLT,MEM,AA,28
CLT,MHT,OH,8
CLT,MIA,AA,46
CLT,MIA,NK,6
CLT,MKE,AA,16
CLT,MLB,OH,15
CLT,MLI,OH,8
CLT,MSN,AA,12
CLT,MSP,AA,16
CLT,MSP,DL,17
CLT,MSY,AA,27
CLT,MYR,AA,6
CLT,MYR,OH,17
CLT,OAJ,OH,3
CLT,OKC,AA,12
CLT,OMA,AA,12
CLT,ONT,AA,6
CLT,ORD,AA,50
CLT,ORD,NK,5
CLT,ORD,UA,10
CLT,ORF,AA,21
CLT,ORF,OH,15
CLT,PBI,AA,39
CLT,PDX,AA,6
CLT,PHL,AA,44
CLT,PHL,F9,13
CLT,PHX,AA,46
CLT,PIA,OH,10
CLT,PIT,AA,27
CLT,PNS,AA,12
CLT,PNS,OH,15
CLT,PVD,AA,23
CLT,PWM,AA,6
CLT,RDU,AA,57
CLT,RIC,AA,39
CLT,ROC,AA,11
CLT,ROC,OH,6
CLT,RSW,AA,39
CLT,SAN,AA,21
CLT,SAT,AA,22
CLT,SAV,AA,12
CLT,SAV,MQ,6
CLT,SAV,OH,27
CLT,SBN,OH,16
CLT,SDF,AA,11
CLT,SDF,OH,14
CLT,SEA,AA,16
CLT,SFO,AA,22
CLT,SGF,MQ,6
CLT,SGF,OH,8
CLT,SHV,OH,10
CLT,SJU,AA,21
CLT,SLC,AA,12
CLT,SLC,DL,11
CLT,SMF,AA,6
CLT,SNA,AA,6
CLT,SRQ,AA,28
CLT,SRQ,OH,5
CLT,STL,AA,21
CLT,STL,WN,5
CLT,STT,AA,12
CLT,STX,AA,6
CLT,SYR,AA,17
CLT,TLH,MQ,12
CLT,TPA,AA,56
CLT,TPA,NK,6
CLT,TRI,MQ,6
CLT,TUL,AA,12
CLT,TYS,OH,33
CLT,VPS,AA,11
CLT,VPS,OH,5
CLT,XNA,AA,5
CLT,XNA,MQ,18
CMH,ATL,DL,30
CMH,ATL,WN,15
CMH,AUS,WN,5
CMH,BNA,WN,10
CMH,BOS,MQ,5
CMH,BOS,YX,10
CMH,BWI,WN,15
CMH,CLT,AA,16
CMH,CLT,OH,9
CMH,DAL,WN,5
CMH,DCA,WN,5
CMH,DCA,YX,12
CMH,DEN,F9,1
CMH,DEN,UA,10
CMH,DEN,WN,16
CMH,DFW,AA,18
CMH,DFW,MQ,7
CMH,DTW,9E,5
CMH,DTW,OO,9
CMH,EWR,YX,25
CMH,FLL,NK,12
CMH,FLL,WN,6
CMH,HOU,WN,5
CMH,IAD,YX,15
CMH,IAH,UA,10
CMH,JFK,YX,11
CMH,LAS,NK,6
CMH,LAS,WN,10
CMH,LAX,NK,5
CMH,LGA,YX,23
CMH,MCO,F9,6
CMH,MCO,NK,6
CMH,MCO,WN,20
CMH,MDW,WN,21
CMH,MIA,MQ,11
CMH,MSP,9E,10
CMH,MSP,OO,6
CMH,ORD,MQ,14
CMH,ORD,OO,2
CMH,ORD,UA,16
CMH,ORD,YX,7
CMH,PHL,YX,10
CMH,PHX,AA,12
CMH,PHX,WN,6
CMH,RSW,NK,2
CMH,RSW,WN,11
CMH,SEA,AS,6
CMH,SRQ,WN,1
CMH,STL,WN,10
CMH,TPA,NK,4
CMH,TPA,WN,11
CMI,DFW,MQ,12
CMI,ORD,MQ,12
CMX,ORD,OO,9
CNY,DEN,OO,5
COS,ATL,DL,6
COS,DAL,WN,15
COS,DEN,OO,35
COS,DEN,UA,5
COS,DEN,WN,19
COS,DFW,AA,16
COS,DFW,OO,10
COS,HOU,WN,1
COS,IAH,OO,5
COS,LAS,WN,15
COS,LGB,WN,5
COS,MDW,WN,5
COS,ORD,OO,10
COS,PHX,WN,15
COS,SAN,WN,1
COS,SAT,WN,1
COS,SLC,OO,5
COU,DFW,MQ,18
COU,ORD,MQ,12
CPR,DEN,OO,19
CPR,SLC,OO,5
CRP,DFW,MQ,38
CRP,DFW,OO,2
CRP,HOU,WN,20
CRW,ATL,9E,12
CRW,CLT,OH,15
CRW,ORD,OO,10
CSG,ATL,OO,10
CVG,ATL,DL,29
CVG,ATL,F9,6
CVG,AUS,G4,2
CVG,AUS,MQ,6
CVG,AZA,G4,2
CVG,BOS,9E,6
CVG,BOS,YX,14
CVG,BWI,WN,11
CVG,CHS,G4,2
CVG,CLT,AA,10
CVG,CLT,OH,16
CVG,DCA,MQ,11
CVG,DCA,OH,5
CVG,DEN,DL,5
CVG,DEN,F9,8
CVG,DEN,G4,2
CVG,DEN,UA,10
CVG,DEN,WN,5
CVG,DFW,AA,22
CVG,DFW,F9,4
CVG,DFW,MQ,7
CVG,DTW,9E,11
CVG,DTW,DL,6
CVG,EWR,9E,5
CVG,EWR,G4,2
CVG,EWR,UA,5
CVG,EWR,YX,5
CVG,EYW,G4,2
CVG,FLL,9E,6
CVG,FLL,DL,6
CVG,FLL,G4,6
CVG,IAD,YX,11
CVG,IAH,UA,10
CVG,JAX,G4,3
CVG,JFK,9E,11
CVG,JFK,YX,5
CVG,LAS,DL,6
CVG,LAS,F9,3
CVG,LAS,G4,2
CVG,LAX,DL,5
CVG,LAX,G4,3
CVG,LGA,9E,11
CVG,LGA,YX,5
CVG,MCO,DL,12
CVG,MCO,F9,18
CVG,MDW,WN,15
CVG,MIA,F9,6
CVG,MIA,MQ,18
CVG,MSP,9E,17
CVG,MSP,DL,6
CVG,MSY,G4,1
CVG,MYR,G4,2
CVG,ORD,MQ,11
CVG,ORD,OO,5
CVG,ORD,UA,5
CVG,ORD,YX,9
CVG,PBI,G4,2
CVG,PGD,G4,6
CVG,PHL,F9,2
CVG,PHL,OH,5
CVG,PHL,YX,5
CVG,PHX,AA,6
CVG,PHX,F9,5
CVG,PIE,G4,6
CVG,RDU,YX,5
CVG,RSW,9E,6
CVG,RSW,DL,6
CVG,RSW,F9,12
CVG,SAV,G4,2
CVG,SEA,AS,6
CVG,SEA,DL,6
CVG,SFB,G4,6
CVG,SLC,DL,7
CVG,SLC,OO,4
CVG,SRQ,G4,6
CVG,TPA,DL,6
CVG,TPA,F9,12
CVG,VPS,G4,4
CWA,MSP,9E,12
CYS,DEN,OO,9
DAB,ATL,DL,19
DAB,CLT,AA,11
DAB,CLT,OH,6
DAL,ABQ,WN,25
DAL,AMA,WN,20
DAL,ATL,DL,18
DAL,ATL,WN,25
DAL,AUS,WN,43
DAL,BHM,WN,11
DAL,BNA,WN,35
DAL,BUR,WN,5
DAL,BWI,WN,25
DAL,CHS,WN,5
DAL,CLT,WN,5
DAL,CMH,WN,5
DAL,COS,WN,15
DAL,DCA,WN,25
DAL,DEN,WN,50
DAL,ECP,WN,5
DAL,ELP,WN,25
DAL,FLL,WN,11
DAL,HOU,WN,58
DAL,HRL,WN,1
DAL,IAH,WN,23
DAL,IND,WN,10
DAL,LAS,WN,44
DAL,LAX,DL,11
DAL,LAX,WN,25
DAL,LBB,WN,25
DAL,LGA,WN,20
DAL,LGB,WN,10
DAL,LIT,WN,15
DAL,MAF,WN,24
DAL,MCI,WN,30
DAL,MCO,WN,40
DAL,MDW,WN,35
DAL,MEM,WN,10
DAL,MIA,WN,5
DAL,MKE,WN,5
DAL,MSP,WN,1
DAL,MSY,WN,35
DAL,OAK,WN,10
DAL,OMA,WN,6
DAL,ONT,WN,5
DAL,ORD,WN,25
DAL,PDX,WN,1
DAL,PHX,WN,45
DAL,PIT,WN,5
DAL,PNS,WN,6
DAL,RDU,WN,5
DAL,RNO,WN,1
DAL,SAN,WN,20
DAL,SAT,WN,43
DAL,SAV,WN,5
DAL,SDF,WN,1
DAL,SEA,AS,6
DAL,SFO,AS,6
DAL,SJC,WN,10
DAL,SLC,WN,10
DAL,SMF,WN,6
DAL,SNA,WN,5
DAL,SRQ,WN,5
DAL,STL,WN,30
DAL,TPA,WN,20
DAL,TUL,WN,19
DAL,TUS,WN,1
DAL,VPS,WN,5
DAY,ATL,9E,12
DAY,ATL,DL,6
DAY,CLT,OH,17
DAY,DCA,OH,12
DAY,DEN,OO,5
DAY,DFW,OH,16
DAY,LGA,YX,5
DAY,ORD,OO,9
DAY,PGD,G4,1
DAY,PIE,G4,2
DAY,SFB,G4,2
DCA,ALB,OH,12
DCA,ALB,YX,1
DCA,ATL,DL,51
DCA,ATL,OH,10
DCA,ATL,WN,20
DCA,ATL,YX,7
DCA,AUS,WN,5
DCA,AVL,OH,6
DCA,BDL,AA,1
DCA,BDL,OH,15
DCA,BDL,YX,2
DCA,BGR,OH,17
DCA,BHM,OH,12
DCA,BNA,OH,17
DCA,BNA,WN,20
DCA,BNA,YX,5
DCA,BOS,AA,20
DCA,BOS,B6,30
DCA,BOS,YX,23
DCA,BTV,YX,12
DCA,BUF,OH,10
DCA,BUF,YX,2
DCA,CAE,OH,13
DCA,CAK,OH,5
DCA,CHS,OH,16
DCA,CID,OH,5
DCA,CLE,OH,7
DCA,CLE,YX,5
DCA,CLT,AA,27
DCA,CLT,OH,12
DCA,CMH,WN,5
DCA,CMH,YX,12
DCA,CVG,MQ,11
DCA,CVG,OH,6
DCA,DAL,WN,25
DCA,DAY,OH,13
DCA,DEN,F9,18
DCA,DEN,UA,5
DCA,DFW,AA,50
DCA,DSM,OH,10
DCA,DTW,9E,8
DCA,DTW,DL,15
DCA,DTW,MQ,1
DCA,DTW,OH,12
DCA,EYW,YX,10
DCA,FLL,AA,12
DCA,FLL,B6,29
DCA,FLL,WN,5
DCA,GRR,OH,11
DCA,GSO,OH,11
DCA,GSP,OH,4
DCA,GSP,YX,9
DCA,HOU,WN,15
DCA,HPN,OH,20
DCA,HSV,OH,12
DCA,IAH,UA,20
DCA,ILM,OH,10
DCA,IND,OH,5
DCA,IND,YX,15
DCA,JAX,AA,10
DCA,JAX,MQ,6
DCA,JAX,OH,6
DCA,JFK,B6,6
DCA,JFK,YX,25
DCA,LAS,AA,6
DCA,LAX,AA,12
DCA,LAX,AS,6
DCA,LAX,DL,6
DCA,LGA,AA,6
DCA,LGA,YX,20
DCA,LIT,MQ,6
DCA,MCI,OH,10
DCA,MCI,WN,15
DCA,MCO,AA,36
DCA,MCO,B6,23
DCA,MCO,DL,6
DCA,MCO,WN,15
DCA,MDW,WN,30
DCA,MEM,YX,12
DCA,MHT,OH,12
DCA,MIA,AA,58
DCA,MIA,DL,6
DCA,MIA,MQ,1
DCA,MKE,OH,5
DCA,MKE,WN,10
DCA,MSN,OH,5
DCA,MSP,DL,24
DCA,MSP,OH,5
DCA,MSY,OH,13
DCA,MSY,WN,10
DCA,MYR,YX,5
DCA,OKC,OH,3
DCA,OKC,WN,5
DCA,OKC,YX,2
DCA,OMA,WN,5
DCA,ORD,AA,35
DCA,ORD,OO,3
DCA,ORD,UA,32
DCA,ORF,OH,10
DCA,ORF,YX,5
DCA,PBI,AA,12
DCA,PBI,B6,12
DCA,PBI,YX,5
DCA,PDX,AS,6
DCA,PHL,OH,5
DCA,PHL,YX,10
DCA,PHX,AA,18
DCA,PIT,MQ,6
DCA,PIT,YX,10
DCA,PNS,OH,10
DCA,PVD,OH,12
DCA,PVD,WN,10
DCA,PVD,YX,3
DCA,PWM,AA,2
DCA,PWM,OH,13
DCA,RDU,AA,3
DCA,RDU,OH,12
DCA,RDU,YX,2
DCA,ROC,OH,5
DCA,ROC,YX,7
DCA,RSW,AA,6
DCA,RSW,B6,9
DCA,RSW,OH,5
DCA,SAV,OH,10
DCA,SDF,OH,5
DCA,SDF,YX,5
DCA,SEA,AS,12
DCA,SFO,AS,6
DCA,SFO,UA,5
DCA,SJU,B6,6
DCA,SLC,DL,6
DCA,SRQ,AA,6
DCA,STL,MQ,1
DCA,STL,OH,8
DCA,STL,WN,20
DCA,STL,YX,8
DCA,SYR,OH,2
DCA,SYR,YX,10
DCA,TLH,MQ,6
DCA,TPA,AA,24
DCA,TPA,WN,10
DCA,TUL,OH,3
DCA,TUL,YX,2
DCA,TYS,MQ,5
DCA,TYS,OH,11
DCA,VPS,OH,5
DCA,XNA,MQ,6
DDC,DEN,OO,5
DDC,LBL,OO,3
DEC,JLN,OO,5
DEC,ORD,OO,8
DEN,ABE,G4,2
DEN,ABQ,UA,15
DEN,ABQ,WN,25
DEN,ACV,OO,5
DEN,AMA,OO,5
DEN,AMA,WN,5
DEN,ANC,UA,5
DEN,ASE,OO,44
DEN,ATL,DL,43
DEN,ATL,F9,12
DEN,ATL,UA,10
DEN,ATL,WN,25
DEN,ATW,G4,2
DEN,ATW,OO,5
DEN,AUS,F9,2
DEN,AUS,UA,20
DEN,AUS,WN,40
DEN,AVL,G4,2
DEN,AVL,OO,5
DEN,BDL,UA,5
DEN,BFF,OO,7
DEN,BFL,OO,5
DEN,BHM,OO,10
DEN,BHM,WN,5
DEN,BIH,OO,5
DEN,BIL,UA,10
DEN,BIS,OO,15
DEN,BNA,F9,5
DEN,BNA,UA,19
DEN,BNA,WN,40
DEN,BOI,OO,10
DEN,BOI,UA,10
DEN,BOI,WN,15
DEN,BOS,B6,7
DEN,BOS,DL,6
DEN,BOS,UA,28
DEN,BOS,WN,10
DEN,BUF,WN,5
DEN,BUR,UA,5
DEN,BUR,WN,20
DEN,BWI,F9,2
DEN,BWI,UA,15
DEN,BWI,WN,31
DEN,BZN,UA,15
DEN,BZN,WN,20
DEN,CHS,UA,5
DEN,CHS,WN,5
DEN,CID,F9,2
DEN,CID,UA,10
DEN,CLE,F9,3
DEN,CLE,UA,15
DEN,CLE,WN,10
DEN,CLT,AA,33
DEN,CLT,F9,7
DEN,CLT,UA,10
DEN,CMH,F9,1
DEN,CMH,UA,10
DEN,CMH,WN,16
DEN,CNY,OO,5
DEN,COS,OO,35
DEN,COS,UA,5
DEN,COS,WN,19
DEN,CPR,OO,19
DEN,CVG,DL,5
DEN,CVG,F9,8
DEN,CVG,G4,2
DEN,CVG,UA,10
DEN,CVG,WN,5
DEN,CYS,OO,9
DEN,DAL,WN,50
DEN,DAY,OO,5
DEN,DCA,F9,18
DEN,DCA,UA,5
DEN,DDC,OO,3
DEN,DFW,AA,45
DEN,DFW,F9,18
DEN,DFW,UA,19
DEN,DIK,OO,10
DEN,DRO,OO,15
DEN,DRO,UA,5
DEN,DSM,F9,1
DEN,DSM,OO,5
DEN,DSM,UA,15
DEN,DSM,WN,10
DEN,DTW,DL,23
DEN,DTW,F9,5
DEN,DTW,UA,10
DEN,DTW,WN,10
DEN,DVL,OO,3
DEN,EGE,OO,20
DEN,ELP,F9,2
DEN,ELP,WN,15
DEN,EUG,UA,10
DEN,EUG,WN,5
DEN,EWR,UA,38
DEN,FAR,F9,3
DEN,FAR,OO,15
DEN,FAT,OO,5
DEN,FAT,UA,10
DEN,FAT,WN,5
DEN,FCA,OO,5
DEN,FCA,UA,10
DEN,FLL,NK,6
DEN,FLL,UA,20
DEN,FLL,WN,5
DEN,FSD,F9,2
DEN,FSD,OO,20
DEN,GCC,OO,9
DEN,GEG,UA,10
DEN,GEG,WN,11
DEN,GJT,OO,10
DEN,GJT,UA,5
DEN,GRR,F9,1
DEN,GRR,UA,10
DEN,GRR,WN,5
DEN,GSO,OO,5
DEN,GSP,OO,5
DEN,GTF,OO,10
DEN,GUC,OO,10
DEN,HDN,UA,15
DEN,HDN,WN,15
DEN,HLN,OO,10
DEN,HNL,UA,15
DEN,HOU,F9,6
DEN,HOU,WN,40
DEN,HSV,OO,10
DEN,IAD,UA,35
DEN,IAD,WN,10
DEN,IAH,F9,6
DEN,IAH,UA,49
DEN,IAH,WN,16
DEN,ICT,WN,10
DEN,IDA,OO,15
DEN,IND,F9,3
DEN,IND,UA,10
DEN,IND,WN,25
DEN,JAC,OO,5
DEN,JAC,UA,15
DEN,JAX,F9,2
DEN,JAX,UA,10
DEN,JAX,WN,5
DEN,JFK,B6,6
DEN,JFK,DL,12
DEN,JLN,OO,2
DEN,JMS,OO,5
DEN,KOA,UA,5
DEN,LAR,OO,8
DEN,LAS,F9,27
DEN,LAS,NK,12
DEN,LAS,UA,25
DEN,LAS,WN,58
DEN,LAX,DL,18
DEN,LAX,OO,13
DEN,LAX,UA,41
DEN,LAX,WN,35
DEN,LBB,OO,5
DEN,LBB,WN,5
DEN,LBF,OO,7
DEN,LBL,OO,5
DEN,LEX,OO,5
DEN,LGA,B6,8
DEN,LGA,DL,12
DEN,LGA,UA,24
DEN,LGA,WN,20
DEN,LGB,WN,16
DEN,LIH,UA,5
DEN,LIT,F9,2
DEN,LIT,OO,10
DEN,LIT,WN,5
DEN,LWS,OO,5
DEN,MAF,OO,10
DEN,MAF,WN,5
DEN,MCI,F9,3
DEN,MCI,UA,20
DEN,MCI,WN,39
DEN,MCO,F9,15
DEN,MCO,UA,29
DEN,MCO,WN,26
